-1.0,(-0.4575089357198881+0.21172290281891643j),0.16717926860848992
-1.0,(-0.4575089357198881-0.21172290281891643j),0.0
1.0,(0.4575089357198883+0.21172290281891656j),0.0
1.0,(0.4575089357198883-0.21172290281891656j),0.0
-1.0,(-0.6743293368658823+0.47766127562509025j),0.0
-1.0,(-0.6743293368658823-0.47766127562509025j),0.0
1.0,(0.6743293368658826+0.47766127562509025j),0.0
1.0,(0.6743293368658826-0.47766127562509025j),0.0
